t,target,actual,velocity,voltage,temp,iq,torque,watchdog_fault,homing_phase
7.633,0.0,1.176245,-10.877521,23.8,25.441,2.0,2.0,0,0
7.634,0.0,1.161245,-15.0,23.8,25.4411,-2.0,-2.0,0,0
7.635,0.0,1.150367,-10.877521,23.8,25.4412,2.0,2.0,0,0
7.636,0.0,1.135367,-15.0,23.8,25.4413,-2.0,-2.0,0,0
7.637,0.0,1.12449,-10.877521,23.8,25.4414,2.0,2.0,0,0
7.638,0.0,1.10949,-15.0,23.8,25.4415,-2.0,-2.0,0,0
7.639,0.0,1.098612,-10.877521,23.8,25.4415,2.0,2.0,0,0
7.64,0.0,1.083612,-15.0,23.8,25.4416,-2.0,-2.0,0,0
7.641,0.0,1.072735,-10.877521,23.8,25.4417,2.0,2.0,0,0
7.642,0.0,1.057735,-15.0,23.8,25.4418,-2.0,-2.0,0,0
7.643,0.0,1.046857,-10.877521,23.8,25.4419,2.0,2.0,0,0
7.644,0.0,1.031857,-15.0,23.8,25.442,-2.0,-2.0,0,0
7.645,0.0,1.02098,-10.877521,23.8,25.4421,2.0,2.0,0,0
7.646,0.0,1.00598,-15.0,23.8,25.4422,-2.0,-2.0,0,0
7.647,0.0,0.995102,-10.877521,23.8,25.4423,2.0,2.0,0,0
7.648,0.0,0.980102,-15.0,23.8,25.4424,-2.0,-2.0,0,0
7.649,0.0,0.969225,-10.877521,23.8,25.4425,2.0,2.0,0,0
7.65,0.0,0.954225,-15.0,23.8,25.4426,-2.0,-2.0,0,0
7.651,0.0,0.943347,-10.877521,23.8,25.4426,2.0,2.0,0,0
7.652,0.0,0.928347,-15.0,23.8,25.4427,-2.0,-2.0,0,0
7.653,0.0,0.91747,-10.877521,23.8,25.4428,2.0,2.0,0,0
7.654,0.0,0.90247,-15.0,23.8,25.4429,-2.0,-2.0,0,0
7.655,0.0,0.891592,-10.877521,23.8,25.443,2.0,2.0,0,0
7.656,0.0,0.876592,-15.0,23.8,25.4431,-2.0,-2.0,0,0
7.657,0.0,0.865715,-10.877521,23.8,25.4432,2.0,2.0,0,0
7.658,0.0,0.850715,-15.0,23.8,25.4433,-2.0,-2.0,0,0
7.659,0.0,0.839837,-10.877521,23.8,25.4434,2.0,2.0,0,0
7.66,0.0,0.824837,-15.0,23.8,25.4435,-2.0,-2.0,0,0
7.661,0.0,0.81396,-10.877521,23.8,25.4436,2.0,2.0,0,0
7.662,0.0,0.79896,-15.0,23.8,25.4436,-2.0,-2.0,0,0
7.663,0.0,0.788082,-10.877521,23.8,25.4437,2.0,2.0,0,0
7.664,0.0,0.773082,-15.0,23.8,25.4438,-2.0,-2.0,0,0
7.665,0.0,0.762205,-10.877521,23.8,25.4439,2.0,2.0,0,0
7.666,0.0,0.747205,-15.0,23.8,25.444,-2.0,-2.0,0,0
7.667,0.0,0.736327,-10.877521,23.8,25.4441,2.0,2.0,0,0
7.668,0.0,0.721327,-15.0,23.8,25.4442,-2.0,-2.0,0,0
7.669,0.0,0.71045,-10.877521,23.8,25.4443,2.0,2.0,0,0
7.67,0.0,0.69545,-15.0,23.8,25.4444,-2.0,-2.0,0,0
7.671,0.0,0.684572,-10.877521,23.8,25.4445,2.0,2.0,0,0
7.672,0.0,0.669572,-15.0,23.8,25.4446,-2.0,-2.0,0,0
7.673,0.0,0.658695,-10.877521,23.8,25.4446,2.0,2.0,0,0
7.674,0.0,0.643695,-15.0,23.8,25.4447,-2.0,-2.0,0,0
7.675,0.0,0.632817,-10.877521,23.8,25.4448,2.0,2.0,0,0
7.676,0.0,0.617817,-15.0,23.8,25.4449,-2.0,-2.0,0,0
7.677,0.0,0.60694,-10.877521,23.8,25.445,2.0,2.0,0,0
7.678,0.0,0.59194,-15.0,23.8,25.4451,-2.0,-2.0,0,0
7.679,0.0,0.581062,-10.877521,23.8,25.4452,2.0,2.0,0,0
7.68,0.0,0.566062,-15.0,23.8,25.4453,-2.0,-2.0,0,0
7.681,0.0,0.555185,-10.877521,23.8,25.4454,2.0,2.0,0,0
7.682,0.0,0.540185,-15.0,23.8,25.4455,-2.0,-2.0,0,0
7.683,0.0,0.529307,-10.877521,23.8,25.4456,2.0,2.0,0,0
7.684,0.0,0.514307,-15.0,23.8,25.4456,-2.0,-2.0,0,0
7.685,0.0,0.503429,-10.877521,23.8,25.4457,2.0,2.0,0,0
7.686,0.0,0.488429,-15.0,23.8,25.4458,-2.0,-2.0,0,0
7.687,0.0,0.477552,-10.877521,23.8,25.4459,2.0,2.0,0,0
7.688,0.0,0.462552,-15.0,23.8,25.446,-2.0,-2.0,0,0
7.689,0.0,0.451674,-10.877521,23.8,25.4461,2.0,2.0,0,0
7.69,0.0,0.436674,-15.0,23.8,25.4462,-2.0,-2.0,0,0
7.691,0.0,0.425797,-10.877521,23.8,25.4463,2.0,2.0,0,0
7.692,0.0,0.410797,-15.0,23.8,25.4464,-2.0,-2.0,0,0
7.693,0.0,0.399919,-10.877521,23.8,25.4465,2.0,2.0,0,0
7.694,0.0,0.384919,-15.0,23.8,25.4466,-2.0,-2.0,0,0
7.695,0.0,0.374042,-10.877521,23.8,25.4467,2.0,2.0,0,0
7.696,0.0,0.359042,-15.0,23.8,25.4467,-2.0,-2.0,0,0
7.697,0.0,0.348164,-10.877521,23.8,25.4468,2.0,2.0,0,0
7.698,0.0,0.333164,-15.0,23.8,25.4469,-2.0,-2.0,0,0
7.699,0.0,0.322287,-10.877521,23.8,25.447,2.0,2.0,0,0
7.7,0.0,0.307287,-15.0,23.8,25.4471,-2.0,-2.0,0,0
7.701,0.0,0.296409,-10.877521,23.8,25.4472,2.0,2.0,0,0
7.702,0.0,0.281409,-15.0,23.8,25.4473,-2.0,-2.0,0,0
7.703,0.0,0.270532,-10.877521,23.8,25.4474,2.0,2.0,0,0
7.704,0.0,0.255532,-15.0,23.8,25.4475,-2.0,-2.0,0,0
7.705,0.0,0.244654,-10.877521,23.8,25.4476,2.0,2.0,0,0
7.706,0.0,0.229654,-15.0,23.8,25.4477,-2.0,-2.0,0,0
7.707,0.0,0.218777,-10.877521,23.8,25.4477,2.0,2.0,0,0
7.708,0.0,0.203777,-15.0,23.8,25.4478,-2.0,-2.0,0,0
7.709,0.0,0.192899,-10.877521,23.8,25.4479,2.0,2.0,0,0
7.71,0.0,0.177899,-15.0,23.8,25.448,-2.0,-2.0,0,0
7.711,0.0,0.167022,-10.877521,23.8,25.4481,2.0,2.0,0,0
7.712,0.0,0.152022,-15.0,23.8,25.4482,-2.0,-2.0,0,0
7.713,0.0,0.141144,-10.877521,23.8,25.4483,2.0,2.0,0,0
7.714,0.0,0.126144,-15.0,23.8,25.4484,-2.0,-2.0,0,0
7.715,0.0,0.115267,-10.877521,23.8,25.4485,2.0,2.0,0,0
7.716,0.0,0.100267,-15.0,23.8,25.4486,-2.0,-2.0,0,0
7.717,0.0,0.089389,-10.877521,23.8,25.4487,2.0,2.0,0,0
7.718,0.0,0.074389,-15.0,23.8,25.4487,-2.0,-2.0,0,0
7.719,0.0,0.063512,-10.877521,23.8,25.4488,2.0,2.0,0,0
7.72,0.0,0.048512,-15.0,23.8,25.4489,-2.0,-2.0,0,0
7.721,0.0,0.037634,-10.877521,23.8,25.449,2.0,2.0,0,0
7.722,0.0,0.022634,-15.0,23.8,25.4491,-2.0,-2.0,0,0
7.723,0.0,0.011757,-10.877521,23.8,25.4492,2.0,2.0,0,0
7.724,2.0,0.001201,-10.555583,24.0,25.4492,0.0,0.0,0,0
7.725,2.0,0.0,0.0,24.0,25.4492,0.0,0.0,0,0
7.726,2.0,0.0,0.0,24.0,25.4492,0.0,0.0,0,0
7.727,2.0,0.0,0.0,24.0,25.4492,0.0,0.0,0,0
7.728,2.0,0.0,0.0,24.0,25.4492,0.0,0.0,0,0
7.729,2.0,0.0,0.0,24.0,25.4491,0.0,0.0,0,0
7.73,2.0,0.0,0.0,24.0,25.4491,0.0,0.0,0,0
7.731,2.0,0.0,0.0,24.0,25.4491,0.0,0.0,0,0
7.732,2.0,0.0,0.0,24.0,25.4491,0.0,0.0,0,0
7.733,2.0,0.0,0.0,24.0,25.4491,0.0,0.0,0,0
7.734,2.0,0.0,0.0,24.0,25.4491,0.0,0.0,0,0
7.735,2.0,0.0,0.0,24.0,25.4491,0.0,0.0,0,0
7.736,2.0,0.0,0.0,24.0,25.4491,0.0,0.0,0,0
7.737,2.0,0.0,0.0,24.0,25.4491,0.0,0.0,0,0
7.738,2.0,0.0,0.0,24.0,25.4491,0.0,0.0,0,0
7.739,2.0,0.0,0.0,24.0,25.4491,0.0,0.0,0,0
7.74,2.0,0.0,0.0,24.0,25.449,0.0,0.0,0,0
7.741,2.0,0.0,0.0,24.0,25.449,0.0,0.0,0,0
7.742,2.0,0.0,0.0,24.0,25.449,0.0,0.0,0,0
7.743,2.0,0.0,0.0,24.0,25.449,0.0,0.0,0,0
7.744,2.0,0.0,0.0,24.0,25.449,0.0,0.0,0,0
7.745,2.0,0.0,0.0,24.0,25.449,0.0,0.0,0,0
7.746,2.0,0.0,0.0,24.0,25.449,0.0,0.0,0,0
7.747,2.0,0.0,0.0,24.0,25.449,0.0,0.0,0,0
7.748,2.0,0.0,0.0,24.0,25.449,0.0,0.0,0,0
7.749,2.0,0.0,0.0,24.0,25.449,0.0,0.0,0,0
7.75,2.0,0.0,0.0,24.0,25.449,0.0,0.0,0,0
7.751,2.0,0.0,0.0,24.0,25.4489,0.0,0.0,0,0
7.752,2.0,0.0,0.0,24.0,25.4489,0.0,0.0,0,0
7.753,2.0,0.0,0.0,24.0,25.4489,0.0,0.0,0,0
7.754,2.0,0.0,0.0,24.0,25.4489,0.0,0.0,0,0
7.755,2.0,0.0,0.0,24.0,25.4489,0.0,0.0,0,0
7.756,2.0,0.0,0.0,24.0,25.4489,0.0,0.0,0,0
7.757,2.0,0.0,0.0,24.0,25.4489,0.0,0.0,0,0
7.758,2.0,0.0,0.0,24.0,25.4489,0.0,0.0,0,0
7.759,2.0,0.0,0.0,24.0,25.4489,0.0,0.0,0,0
7.76,2.0,0.0,0.0,24.0,25.4489,0.0,0.0,0,0
7.761,2.0,0.0,0.0,24.0,25.4489,0.0,0.0,0,0
7.762,2.0,0.0,0.0,24.0,25.4488,0.0,0.0,0,0
7.763,2.0,0.0,0.0,24.0,25.4488,0.0,0.0,0,0
7.764,2.0,0.0,0.0,24.0,25.4488,0.0,0.0,0,0
7.765,2.0,0.0,0.0,24.0,25.4488,0.0,0.0,0,0
7.766,2.0,0.0,0.0,24.0,25.4488,0.0,0.0,0,0
7.767,2.0,0.0,0.0,24.0,25.4488,0.0,0.0,0,0
7.768,2.0,0.0,0.0,24.0,25.4488,0.0,0.0,0,0
7.769,2.0,0.0,0.0,24.0,25.4488,0.0,0.0,0,0
7.77,2.0,0.0,0.0,24.0,25.4488,0.0,0.0,0,0
7.771,2.0,0.0,0.0,24.0,25.4488,0.0,0.0,0,0
7.772,2.0,0.0,0.0,24.0,25.4488,0.0,0.0,0,0
7.773,2.0,0.0,0.0,24.0,25.4488,0.0,0.0,0,0
7.774,2.0,0.0,0.0,24.0,25.4487,0.0,0.0,0,0
7.775,2.0,0.0,0.0,24.0,25.4487,0.0,0.0,0,0
7.776,2.0,0.0,0.0,24.0,25.4487,0.0,0.0,0,0
7.777,2.0,0.0,0.0,24.0,25.4487,0.0,0.0,0,0
7.778,2.0,0.0,0.0,24.0,25.4487,0.0,0.0,0,0
7.779,2.0,0.0,0.0,24.0,25.4487,0.0,0.0,0,0
7.78,2.0,0.0,0.0,24.0,25.4487,0.0,0.0,0,0
7.781,2.0,0.0,0.0,24.0,25.4487,0.0,0.0,0,0
7.782,2.0,0.0,0.0,24.0,25.4487,0.0,0.0,0,0
7.783,2.0,0.0,0.0,24.0,25.4487,0.0,0.0,0,0
7.784,2.0,0.0,0.0,24.0,25.4487,0.0,0.0,0,0
7.785,2.0,0.0,0.0,24.0,25.4486,0.0,0.0,0,0
7.786,2.0,0.0,0.0,24.0,25.4486,0.0,0.0,0,0
7.787,2.0,0.0,0.0,24.0,25.4486,0.0,0.0,0,0
7.788,2.0,0.0,0.0,24.0,25.4486,0.0,0.0,0,0
7.789,2.0,0.0,0.0,24.0,25.4486,0.0,0.0,0,0
7.79,2.0,0.0,0.0,24.0,25.4486,0.0,0.0,0,0
7.791,2.0,0.0,0.0,24.0,25.4486,0.0,0.0,0,0
7.792,2.0,0.0,0.0,24.0,25.4486,0.0,0.0,0,0
7.793,2.0,0.0,0.0,24.0,25.4486,0.0,0.0,0,0
7.794,2.0,0.0,0.0,24.0,25.4486,0.0,0.0,0,0
7.795,2.0,0.0,0.0,24.0,25.4486,0.0,0.0,0,0
7.796,2.0,0.0,0.0,24.0,25.4485,0.0,0.0,0,0
7.797,2.0,0.0,0.0,24.0,25.4485,0.0,0.0,0,0
7.798,2.0,0.0,0.0,24.0,25.4485,0.0,0.0,0,0
7.799,2.0,0.0,0.0,24.0,25.4485,0.0,0.0,0,0
7.8,2.0,0.0,0.0,24.0,25.4485,0.0,0.0,0,0
7.801,2.0,0.0,0.0,24.0,25.4485,0.0,0.0,0,0
7.802,2.0,0.0,0.0,24.0,25.4485,0.0,0.0,0,0
7.803,2.0,0.0,0.0,24.0,25.4485,0.0,0.0,0,0
7.804,2.0,0.0,0.0,24.0,25.4485,0.0,0.0,0,0
7.805,2.0,0.0,0.0,24.0,25.4485,0.0,0.0,0,0
7.806,2.0,0.0,0.0,24.0,25.4485,0.0,0.0,0,0
7.807,2.0,0.0,0.0,24.0,25.4484,0.0,0.0,0,0
7.808,2.0,0.0,0.0,24.0,25.4484,0.0,0.0,0,0
7.809,2.0,0.0,0.0,24.0,25.4484,0.0,0.0,0,0
7.81,2.0,0.0,0.0,24.0,25.4484,0.0,0.0,0,0
7.811,2.0,0.0,0.0,24.0,25.4484,0.0,0.0,0,0
7.812,2.0,0.0,0.0,24.0,25.4484,0.0,0.0,0,0
7.813,2.0,0.0,0.0,24.0,25.4484,0.0,0.0,0,0
7.814,2.0,0.0,0.0,24.0,25.4484,0.0,0.0,0,0
7.815,2.0,0.0,0.0,24.0,25.4484,0.0,0.0,0,0
7.816,2.0,0.0,0.0,24.0,25.4484,0.0,0.0,0,0
7.817,2.0,0.0,0.0,24.0,25.4484,0.0,0.0,0,0
7.818,2.0,0.0,0.0,24.0,25.4483,0.0,0.0,0,0
7.819,2.0,0.0,0.0,24.0,25.4483,0.0,0.0,0,0
7.82,2.0,0.0,0.0,24.0,25.4483,0.0,0.0,0,0
7.821,2.0,0.0,0.0,24.0,25.4483,0.0,0.0,0,0
7.822,2.0,0.0,0.0,24.0,25.4483,0.0,0.0,0,0
7.823,2.0,0.0,0.0,24.0,25.4483,0.0,0.0,0,0
7.824,2.0,0.0,0.0,24.0,25.4483,0.0,0.0,0,0
7.825,2.0,0.0,0.0,23.8,25.4484,-2.0,-2.0,0,0
7.826,2.0,0.01,10.0,23.8,25.4485,2.0,2.0,0,0
7.827,2.0,0.013902,3.901681,23.8,25.4486,-2.0,-2.0,0,0
7.828,2.0,0.026016,12.114777,23.8,25.4487,2.0,2.0,0,0
7.829,2.0,0.032869,6.85215,23.8,25.4487,-2.0,-2.0,0,0
7.83,2.0,0.04662,13.751792,23.8,25.4488,2.0,2.0,0,0
7.831,2.0,0.055756,9.136061,23.8,25.4489,-2.0,-2.0,0,0
7.832,2.0,0.070756,15.0,23.8,25.449,2.0,2.0,0,0
7.833,2.0,0.081634,10.877521,23.8,25.4491,-2.0,-2.0,0,0
7.834,2.0,0.096634,15.0,23.8,25.4492,2.0,2.0,0,0
7.835,2.0,0.107512,10.877521,23.8,25.4493,-2.0,-2.0,0,0
7.836,2.0,0.122512,15.0,23.8,25.4494,2.0,2.0,0,0
7.837,2.0,0.133389,10.877521,23.8,25.4495,-2.0,-2.0,0,0
7.838,2.0,0.148389,15.0,23.8,25.4496,2.0,2.0,0,0
7.839,2.0,0.159267,10.877521,23.8,25.4497,-2.0,-2.0,0,0
7.84,2.0,0.174267,15.0,23.8,25.4497,2.0,2.0,0,0
7.841,2.0,0.185144,10.877521,23.8,25.4498,-2.0,-2.0,0,0
7.842,2.0,0.200144,15.0,23.8,25.4499,2.0,2.0,0,0
7.843,2.0,0.211022,10.877521,23.8,25.45,-2.0,-2.0,0,0
7.844,2.0,0.226022,15.0,23.8,25.4501,2.0,2.0,0,0
7.845,2.0,0.236899,10.877521,23.8,25.4502,-2.0,-2.0,0,0
7.846,2.0,0.251899,15.0,23.8,25.4503,2.0,2.0,0,0
7.847,2.0,0.262777,10.877521,23.8,25.4504,-2.0,-2.0,0,0
7.848,2.0,0.277777,15.0,23.8,25.4505,2.0,2.0,0,0
7.849,2.0,0.288654,10.877521,23.8,25.4506,-2.0,-2.0,0,0
7.85,2.0,0.303654,15.0,23.8,25.4507,2.0,2.0,0,0
7.851,2.0,0.314532,10.877521,23.8,25.4508,-2.0,-2.0,0,0
7.852,2.0,0.329532,15.0,23.8,25.4508,2.0,2.0,0,0
7.853,2.0,0.340409,10.877521,23.8,25.4509,-2.0,-2.0,0,0
7.854,2.0,0.355409,15.0,23.8,25.451,2.0,2.0,0,0
7.855,2.0,0.366287,10.877521,23.8,25.4511,-2.0,-2.0,0,0
7.856,2.0,0.381287,15.0,23.8,25.4512,2.0,2.0,0,0
7.857,2.0,0.392164,10.877521,23.8,25.4513,-2.0,-2.0,0,0
7.858,2.0,0.407164,15.0,23.8,25.4514,2.0,2.0,0,0
7.859,2.0,0.418042,10.877521,23.8,25.4515,-2.0,-2.0,0,0
7.86,2.0,0.433042,15.0,23.8,25.4516,2.0,2.0,0,0
7.861,2.0,0.443919,10.877521,23.8,25.4517,-2.0,-2.0,0,0
7.862,2.0,0.458919,15.0,23.8,25.4518,2.0,2.0,0,0
7.863,2.0,0.469797,10.877521,23.8,25.4518,-2.0,-2.0,0,0
7.864,2.0,0.484797,15.0,23.8,25.4519,2.0,2.0,0,0
7.865,2.0,0.495674,10.877521,23.8,25.452,-2.0,-2.0,0,0
7.866,2.0,0.510674,15.0,23.8,25.4521,2.0,2.0,0,0
7.867,2.0,0.521552,10.877521,23.8,25.4522,-2.0,-2.0,0,0
7.868,2.0,0.536552,15.0,23.8,25.4523,2.0,2.0,0,0
7.869,2.0,0.547429,10.877521,23.8,25.4524,-2.0,-2.0,0,0
7.87,2.0,0.562429,15.0,23.8,25.4525,2.0,2.0,0,0
7.871,2.0,0.573307,10.877521,23.8,25.4526,-2.0,-2.0,0,0
7.872,2.0,0.588307,15.0,23.8,25.4527,2.0,2.0,0,0
7.873,2.0,0.599184,10.877521,23.8,25.4528,-2.0,-2.0,0,0
7.874,2.0,0.614184,15.0,23.8,25.4528,2.0,2.0,0,0
7.875,2.0,0.625062,10.877521,23.8,25.4529,-2.0,-2.0,0,0
7.876,2.0,0.640062,15.0,23.8,25.453,2.0,2.0,0,0
7.877,2.0,0.650939,10.877521,23.8,25.4531,-2.0,-2.0,0,0
7.878,2.0,0.665939,15.0,23.8,25.4532,2.0,2.0,0,0
7.879,2.0,0.676817,10.877521,23.8,25.4533,-2.0,-2.0,0,0
7.88,2.0,0.691817,15.0,23.8,25.4534,2.0,2.0,0,0
7.881,2.0,0.702694,10.877521,23.8,25.4535,-2.0,-2.0,0,0
7.882,2.0,0.717694,15.0,23.8,25.4536,2.0,2.0,0,0
7.883,2.0,0.728572,10.877521,23.8,25.4537,-2.0,-2.0,0,0
7.884,2.0,0.743572,15.0,23.8,25.4538,2.0,2.0,0,0
7.885,2.0,0.75445,10.877521,23.8,25.4538,-2.0,-2.0,0,0
7.886,2.0,0.76945,15.0,23.8,25.4539,2.0,2.0,0,0
7.887,2.0,0.780327,10.877521,23.8,25.454,-2.0,-2.0,0,0
7.888,2.0,0.795327,15.0,23.8,25.4541,2.0,2.0,0,0
7.889,2.0,0.806205,10.877521,23.8,25.4542,-2.0,-2.0,0,0
7.89,2.0,0.821205,15.0,23.8,25.4543,2.0,2.0,0,0
7.891,2.0,0.832082,10.877521,23.8,25.4544,-2.0,-2.0,0,0
7.892,2.0,0.847082,15.0,23.8,25.4545,2.0,2.0,0,0
7.893,2.0,0.85796,10.877521,23.8,25.4546,-2.0,-2.0,0,0
7.894,2.0,0.87296,15.0,23.8,25.4547,2.0,2.0,0,0
7.895,2.0,0.883837,10.877521,23.8,25.4548,-2.0,-2.0,0,0
7.896,2.0,0.898837,15.0,23.8,25.4548,2.0,2.0,0,0
7.897,2.0,0.909715,10.877521,23.8,25.4549,-2.0,-2.0,0,0
7.898,2.0,0.924715,15.0,23.8,25.455,2.0,2.0,0,0
7.899,2.0,0.935592,10.877521,23.8,25.4551,-2.0,-2.0,0,0
7.9,2.0,0.950592,15.0,23.8,25.4552,2.0,2.0,0,0
7.901,2.0,0.96147,10.877521,23.8,25.4553,-2.0,-2.0,0,0
7.902,2.0,0.97647,15.0,23.8,25.4554,2.0,2.0,0,0
7.903,2.0,0.987347,10.877521,23.8,25.4555,-2.0,-2.0,0,0
7.904,2.0,1.002347,15.0,23.8,25.4556,2.0,2.0,0,0
7.905,2.0,1.013225,10.877521,23.8,25.4557,-2.0,-2.0,0,0
7.906,2.0,1.028225,15.0,23.8,25.4558,2.0,2.0,0,0
7.907,2.0,1.039102,10.877521,23.8,25.4558,-2.0,-2.0,0,0
7.908,2.0,1.054102,15.0,23.8,25.4559,2.0,2.0,0,0
7.909,2.0,1.06498,10.877521,23.8,25.456,-2.0,-2.0,0,0
7.91,2.0,1.07998,15.0,23.8,25.4561,2.0,2.0,0,0
7.911,2.0,1.090857,10.877521,23.8,25.4562,-2.0,-2.0,0,0
7.912,2.0,1.105857,15.0,23.8,25.4563,2.0,2.0,0,0
7.913,2.0,1.116735,10.877521,23.8,25.4564,-2.0,-2.0,0,0
7.914,2.0,1.131735,15.0,23.8,25.4565,2.0,2.0,0,0
7.915,2.0,1.142612,10.877521,23.8,25.4566,-2.0,-2.0,0,0
7.916,2.0,1.157612,15.0,23.8,25.4567,2.0,2.0,0,0
7.917,2.0,1.16849,10.877521,23.8,25.4568,-2.0,-2.0,0,0
7.918,2.0,1.18349,15.0,23.8,25.4568,2.0,2.0,0,0
7.919,2.0,1.194367,10.877521,23.8,25.4569,-2.0,-2.0,0,0
7.92,2.0,1.209367,15.0,23.8,25.457,2.0,2.0,0,0
7.921,2.0,1.220245,10.877521,23.8,25.4571,-2.0,-2.0,0,0
7.922,2.0,1.235245,15.0,23.8,25.4572,2.0,2.0,0,0
7.923,2.0,1.246122,10.877521,23.8,25.4573,-2.0,-2.0,0,0
7.924,2.0,1.261122,15.0,23.8,25.4574,2.0,2.0,0,0
7.925,2.0,1.272,10.877521,23.8,25.4575,-2.0,-2.0,0,0
7.926,2.0,1.287,15.0,23.8,25.4576,2.0,2.0,0,0
7.927,2.0,1.297877,10.877521,23.8,25.4577,-2.0,-2.0,0,0
7.928,2.0,1.312877,15.0,23.8,25.4578,2.0,2.0,0,0
7.929,2.0,1.323755,10.877521,23.8,25.4578,-2.0,-2.0,0,0
7.93,2.0,1.338755,15.0,23.8,25.4579,2.0,2.0,0,0
7.931,2.0,1.349633,10.877521,23.8,25.458,-2.0,-2.0,0,0
7.932,2.0,1.364633,15.0,23.8,25.4581,2.0,2.0,0,0
7.933,2.0,1.37551,10.877521,23.8,25.4582,-2.0,-2.0,0,0
7.934,2.0,1.39051,15.0,23.8,25.4583,2.0,2.0,0,0
7.935,2.0,1.401388,10.877521,23.8,25.4584,-2.0,-2.0,0,0
7.936,2.0,1.416388,15.0,23.8,25.4585,2.0,2.0,0,0
7.937,2.0,1.427265,10.877521,23.8,25.4586,-2.0,-2.0,0,0
7.938,2.0,1.442265,15.0,23.8,25.4587,2.0,2.0,0,0
7.939,2.0,1.453143,10.877521,23.8,25.4588,-2.0,-2.0,0,0
7.94,2.0,1.468143,15.0,23.8,25.4588,2.0,2.0,0,0
7.941,2.0,1.47902,10.877521,23.8,25.4589,-2.0,-2.0,0,0
7.942,2.0,1.49402,15.0,23.8,25.459,2.0,2.0,0,0
7.943,2.0,1.504898,10.877521,23.8,25.4591,-2.0,-2.0,0,0
7.944,2.0,1.519898,15.0,23.8,25.4592,2.0,2.0,0,0
7.945,2.0,1.530775,10.877521,23.8,25.4593,-2.0,-2.0,0,0
7.946,2.0,1.545775,15.0,23.8,25.4594,2.0,2.0,0,0
7.947,2.0,1.556653,10.877521,23.8,25.4595,-2.0,-2.0,0,0
7.948,2.0,1.571653,15.0,23.8,25.4596,2.0,2.0,0,0
7.949,2.0,1.58253,10.877521,23.8,25.4597,-2.0,-2.0,0,0
7.95,2.0,1.59753,15.0,23.8,25.4597,2.0,2.0,0,0
7.951,2.0,1.608408,10.877521,23.8,25.4598,-2.0,-2.0,0,0
7.952,2.0,1.623408,15.0,23.8,25.4599,2.0,2.0,0,0
7.953,2.0,1.634285,10.877521,23.8,25.46,-2.0,-2.0,0,0
7.954,2.0,1.649285,15.0,23.8,25.4601,2.0,2.0,0,0
7.955,2.0,1.660163,10.877521,23.8,25.4602,-2.0,-2.0,0,0
7.956,2.0,1.675163,15.0,23.8,25.4603,2.0,2.0,0,0
7.957,2.0,1.68604,10.877521,23.8,25.4604,-2.0,-2.0,0,0
7.958,2.0,1.70104,15.0,23.8,25.4605,2.0,2.0,0,0
7.959,2.0,1.711918,10.877521,23.8,25.4606,-2.0,-2.0,0,0
7.96,2.0,1.726918,15.0,23.8,25.4607,2.0,2.0,0,0
7.961,2.0,1.737795,10.877521,23.8,25.4607,-2.0,-2.0,0,0
7.962,2.0,1.752795,15.0,23.8,25.4608,2.0,2.0,0,0
7.963,2.0,1.763673,10.877521,23.8,25.4609,-2.0,-2.0,0,0
7.964,2.0,1.778673,15.0,23.8,25.461,2.0,2.0,0,0
7.965,2.0,1.78955,10.877521,23.8,25.4611,-2.0,-2.0,0,0
7.966,2.0,1.80455,15.0,23.8,25.4612,2.0,2.0,0,0
7.967,2.0,1.815428,10.877521,23.8,25.4613,-2.0,-2.0,0,0
7.968,2.0,1.830428,15.0,23.8,25.4614,2.0,2.0,0,0
7.969,2.0,1.841305,10.877521,23.8,25.4615,-2.0,-2.0,0,0
7.97,2.0,1.856305,15.0,23.8,25.4616,2.0,2.0,0,0
7.971,2.0,1.867183,10.877521,23.8,25.4617,-2.0,-2.0,0,0
7.972,2.0,1.882183,15.0,23.8,25.4617,2.0,2.0,0,0
7.973,2.0,1.89306,10.877521,23.8,25.4618,-2.0,-2.0,0,0
7.974,2.0,1.90806,15.0,23.8,25.4619,2.0,2.0,0,0
7.975,2.0,1.918938,10.877521,23.8,25.462,-2.0,-2.0,0,0
7.976,2.0,1.933938,15.0,23.8,25.4621,2.0,2.0,0,0
7.977,2.0,1.944815,10.877521,23.8,25.4622,-2.0,-2.0,0,0
7.978,2.0,1.959815,15.0,23.8,25.4623,2.0,2.0,0,0
7.979,2.0,1.970693,10.877521,23.8,25.4624,-2.0,-2.0,0,0
7.98,2.0,1.985693,15.0,23.8,25.4625,2.0,2.0,0,0
7.981,0.0,2.000268,14.575,24.0,25.4625,0.0,0.0,0,0
7.982,0.0,2.014429,14.160625,24.0,25.4625,0.0,0.0,0,0
7.983,0.0,2.028185,13.756609,24.0,25.4624,0.0,0.0,0,0
7.984,0.0,2.041548,13.362694,24.0,25.4624,0.0,0.0,0,0
7.985,0.0,2.054527,12.978627,24.0,25.4624,0.0,0.0,0,0
7.986,0.0,2.067131,12.604161,24.0,25.4624,0.0,0.0,0,0
7.987,0.0,2.07937,12.239057,24.0,25.4624,0.0,0.0,0,0
7.988,0.0,2.091253,11.883081,24.0,25.4624,0.0,0.0,0,0
7.989,0.0,2.102789,11.536004,24.0,25.4624,0.0,0.0,0,0
7.99,0.0,2.113986,11.197604,24.0,25.4624,0.0,0.0,0,0
